,@ES.#,SW#.C,EX#.,@NQ.#,@YM.#,LF#.,XG#.,total
2017-01-02 03:00:00,,,,,,,,
2017-01-02 04:00:00,100.0,100.0,99.82408131352621,100.0,100.0,100.0,99.75945980929372,99.5835411228199
2017-01-02 05:00:00,100.0,100.0,99.82408131352621,100.0,100.0,100.0,99.75945980929372,99.5835411228199
2017-01-02 06:00:00,100.0,100.0,99.82408131352621,100.0,100.0,100.0,99.75460585925703,99.57868717278322
2017-01-02 07:00:00,100.0,100.0,99.82408131352621,100.0,100.0,100.0,99.75460585925703,99.57868717278322
2017-01-02 08:00:00,100.0,100.0,99.73612197028929,100.0,100.0,100.0,99.65914484186911,99.39526681215838
2017-01-02 09:00:00,100.0,100.0,99.73612197028929,100.0,100.0,100.0,99.68580889654673,99.42193086683601
2017-01-02 10:00:00,100.0,100.0,99.85340109460515,100.0,100.0,100.0,99.70933134517733,99.5627324397825
2017-01-02 11:00:00,100.0,100.0,99.85340109460515,100.0,100.0,100.0,99.7169496465138,99.57035074111896
2017-01-02 12:00:00,100.0,100.0,99.83874120406566,100.0,100.0,100.0,99.72289676191214,99.56163796597782
2017-01-02 13:00:00,100.0,100.0,99.83874120406566,100.0,100.0,100.0,99.72235259753099,99.56109380159666
2017-01-02 14:00:00,100.0,100.0,99.85340109460515,100.0,100.0,100.0,99.73691444764101,99.59031554224616
2017-01-02 15:00:00,100.0,100.0,99.85340109460515,100.0,100.0,100.0,99.73201696821042,99.58541806281555
2017-01-02 16:00:00,100.0,100.0,99.86806098514464,100.0,100.0,100.0,99.72340707009808,99.59146805524271
2017-01-02 17:00:00,100.0,100.0,99.86806098514464,100.0,100.0,100.0,99.72340707009808,99.59146805524271
2017-01-02 18:00:00,100.0,100.0,99.86806098514464,100.0,100.0,100.0,99.72340707009808,99.59146805524271
2017-01-02 19:00:00,99.98883055958896,100.0,99.86806098514464,100.0,99.9868917785235,100.0,99.72340707009808,99.56719039335518
2017-01-02 20:00:00,100.01118192720858,100.0,99.86806098514464,100.00533327012421,100.02753689237487,100.0,99.72340707009808,99.63552014495036
2017-01-02 21:00:00,100.0167666474141,100.0,99.86806098514464,100.00533327012421,100.03671264740842,100.01494321578004,99.72340707009808,99.66522383596947
