,FADAUSDT,FAVAXUSDT,FBNBUSDT,FBTCUSDT,FETHUSDT,FSOLUSDT,FTRXUSDT,FXRPUSDT,FDOGEUSDT,total
2025-02-23 02:00:00,276.4901266071188,257.7033918851917,239.11269900287175,108.26517086345437,183.45173660295598,164.01262184418871,304.6990295048341,182.89825467969558,150.8729381873499,203.9955679668986
2025-02-23 03:00:00,276.4901266071188,257.7033918851917,239.11269900287175,108.26517086345437,183.45173660295598,164.01262184418871,304.6990295048341,182.89825467969558,150.8729381873499,203.9955679668986
2025-02-23 04:00:00,276.4901266071188,257.7033918851917,239.11269900287175,108.26517086345437,183.45173660295598,164.01262184418871,304.6990295048341,182.89825467969558,150.8729381873499,203.9955679668986
2025-02-23 05:00:00,276.4901266071188,257.7033918851917,239.11269900287175,108.26517086345437,183.45173660295598,164.01262184418871,304.6990295048341,182.89825467969558,150.8729381873499,203.9955679668986
2025-02-23 06:00:00,276.4901266071188,257.7033918851917,239.11269900287175,108.26517086345437,183.45173660295598,164.01262184418871,304.6990295048341,182.89825467969558,150.8729381873499,203.9955679668986
2025-02-23 07:00:00,276.4901266071188,257.7033918851917,239.11269900287175,108.26517086345437,183.45173660295598,164.01262184418871,304.6990295048341,182.89825467969558,150.8729381873499,203.9955679668986
2025-02-23 08:00:00,277.46876581641635,257.7033918851917,239.11269900287175,108.26517086345437,183.45173660295598,164.01262184418871,304.6990295048341,182.89825467969558,150.8729381873499,204.09367970583196
2025-02-23 09:00:00,277.46876581641635,257.7033918851917,239.11269900287175,108.26517086345437,183.45173660295598,164.01262184418871,304.6990295048341,182.89825467969558,150.8729381873499,204.09367970583196
2025-02-23 10:00:00,277.46876581641635,257.7033918851917,239.11269900287175,108.26517086345437,183.45173660295598,164.01262184418871,304.6990295048341,182.89825467969558,150.8729381873499,204.09367970583196
2025-02-23 11:00:00,277.46876581641635,257.7033918851917,239.11269900287175,108.26517086345437,183.45173660295598,164.01262184418871,304.6990295048341,182.89825467969558,150.8729381873499,204.09367970583196
